voter_id,survey_id,response_date,question_id,question_text,is_parent,parent_question,optional_data,dropdown_value,score,comments,Start_Year,Location,Dept
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,512,Meaning & Purpose,Yes,,,,,"I've been here a number of years now and we have a very strong vision, that has adapted over time.",2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,513,Clarity,Yes,,,,,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,7,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,9,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,514,Enablement,Yes,,,,,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,506,Open Question,Yes,,,,,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,,2016-2017,Berlin,HR
1b0faf80fab26ca4be6cadc158bf80a3e7e48c91aada49b72905d83d74bd287d,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,3,"Management has to be proactive instead of reactive. For example during the covid 19 in March 2021, as from the 1st case, we should have been able to allow all staff to work from home as we already have the infrastructure in place to work from home. We should also take steps to be an example in the industry.",2016-2017,Berlin,HR
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,494,Safety,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,5,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,488,How much do you trust your organisation?,No,Safety,,,6,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,508,Freedom,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,509,Relationships,Yes,,,,,"Great team ethic, we have bonded really well and this makes our relationships really strong.",2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,8,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,510,Acknowledgment,Yes,,,,,"Valued? Not really, Listened to? Sometimes.",2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,5,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,511,Personal Growth,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,7,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,6,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,9,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,512,Meaning & Purpose,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,9,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,513,Clarity,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,10,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,10,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,514,Enablement,Yes,,,,,Sometimes it feels like I'm trying to do my job with one hand behind my back because I don't have access to what I need to do my job.,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,6,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,4,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,506,Open Question,Yes,,,,,,2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,"Feel great working here, only thing not stopping this being a higher score is having access to what I need to do my job.",2016-2017,Berlin,Sales
4c2de9aca1dc672eb8900544ca25586225865614f7141e78295707bfb86c4bdb,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,4,"Honestly speaking, competitors are offering higher salary packages and perks in a bid to attract the best talent. I duly believe that's where we are lacking behind, to really move to the new strategy. Hope these enlightenments prove helpful and fructuous.",2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,494,Safety,Yes,,,,,"Not really thought to much about this before, but yeah I trust my manager.",2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,508,Freedom,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,509,Relationships,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,510,Acknowledgment,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,511,Personal Growth,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,512,Meaning & Purpose,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,9,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,513,Clarity,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,9,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,9,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,514,Enablement,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,6,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,7,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,506,Open Question,Yes,,,,,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,,2016-2017,Berlin,Sales
9eacf1fa7ea3a0549d82b55987abdf59ffe24a8d3bc17e1638ceed2280904d5a,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,3,"There are not enough pros for me to recommend this as a great place to work. If you are a favourite, you will do well. If you are not a favourite, you will not. The odds of being a favourite seem much slimmer if you are a female too. They way that senior management actually work is not always as they think they do - not as innovative or forward thinking as you will be lead to believe, and I doubt the MD always find out about the (let's just say super bad) issues that have occurred and will continue to occur as they are not dealt with appropriately.",2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,494,Safety,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,508,Freedom,Yes,,,,,"I feel I can be my true self at work around my peers, although not always with my superiors.",2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,509,Relationships,Yes,,,,,"Work is work, I donâ€™t think to much about the relationships I have with my colleagues",2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,510,Acknowledgment,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,511,Personal Growth,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,8,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,9,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,9,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,512,Meaning & Purpose,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,10,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,10,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,513,Clarity,Yes,,,,,Not particularly clear on what is expected of me. Clearer direction would be appreciated.,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,7,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,8,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,514,Enablement,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,9,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,506,Open Question,Yes,,,,,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,6,,2016-2017,Berlin,Sales
240c34376b7a22666e72f208f84a3a488c322d40f391cc8b63d60cc0d92ef2b7,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,5,Work load and pressure of work is something that does discourage me from recommending people to work here. Some people are having to work crazy hours which I appreciate is sometimes needed but when it is over a long period of time it is counter productive as people are too tired to work at their best and become ill. The Wellness initiative and the learning platform on Grow are good points.,2016-2017,Berlin,Sales
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,494,Safety,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,6,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,508,Freedom,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,489,How free do you feel to be your true self at work?,No,Freedom,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,507,How satisfied are you with the level of freedom you have in your role?,No,Freedom,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,509,Relationships,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,487,How positive are your relationships at work?,No,Relationships,,,8,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,493,How much do you enjoy working with your team?,No,Relationships,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,499,How well do you get on with people at work?,No,Relationships,,,8,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,510,Acknowledgment,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,492,How much do you feel valued as an individual?,No,Acknowledgment,,,6,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,498,How much do you feel your opinions are listened to?,No,Acknowledgment,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,511,Personal Growth,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,485,How satisfied are you with the amount of learning opportunities on offer?,No,Personal Growth,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,497,How satisfied are you with the opportunity to progress your career here?,No,Personal Growth,,,5,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,500,How satisfied are you with the amount of challenge in your role?,No,Personal Growth,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,512,Meaning & Purpose,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,501,How inspired are you by your organisation?,No,Meaning & Purpose,,,9,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,504,How committed are you to helping the organisation succeed?,No,Meaning & Purpose,,,9,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,513,Clarity,Yes,,,,,I feel more could be done to help me understand what is expected of me.,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,495,How clear are you on the requirements of your job?,No,Clarity,,,6,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,502,How well does your organisation keep you informed?,No,Clarity,,,10,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,503,How clear is the link between your role and the success of the organisation?,No,Clarity,,,9,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,514,Enablement,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,491,How able are you to manage your workload?,No,Enablement,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,496,To what extent do you have access to the resources you need to support you in your role?,No,Enablement,,,7,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,506,Open Question,Yes,,,,,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,505,"Overall, how happy are you at work and please tell us why?",No,Open Questions,,,8,,2018-2019,Berlin,Technology
da08f1b5f165b47af24a75198381d39f26de1d4958b9273ffd1ae3786c34e9b0,99,20210104,999,Employee Net Promoter Score,No,Open Questions,,,4,"Unfortunately, because of under-resourcing and over-aggressive targets, I would not recommend people to work here. Hopefully change will settle down, and recruitment will be improved, over the coming months. ",2018-2019,Berlin,Technology
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,494,Safety,Yes,,,,,"Way too hot, can't focus.",2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,486,How satisfied are you with the physical environment you work in?,No,Safety,,,3,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,488,How much do you trust your organisation?,No,Safety,,,7,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,490,How satisfied are you with the balance between your work and home life?,No,Safety,,,5,,2018-2019,Mumbai,Marketing
199339720c897c3b12c19235f9a64e5597a40884d02b1e932a1ed27d13520162,99,20210104,508,Freedom,Yes,,,,,,2018-2019,Mumbai,Marketing
